,OG_INTL_FREE_CALL_MOU,OG_ONN_FREE_CALL_MOU,FREE_GPRS_MB,TOTAL_REVENUE,TOTAL_REVENUE_VAS,ROAMING_REV,F_CHURN_3M,MONTH
818677,,0.8170000000000001,17024.658,0.0,0.0,0.0,0,november
664503,,98.1,6188.468000000001,30.39,15.195,0.0,0,october
1234483,,,,,,,0,november
1425519,28.683000000000003,77.283,44186.12,81.4,40.7,0.0,0,october
893823,,,8357.525,36.0,18.0,0.0,0,october
711620,,,,,,,0,october
1365128,,,0.0,2.0,2.0,0.0,0,november
975249,0.767,144.25,3793.9,13.270999999999999,13.362,0.0,0,november
209908,,,12532.354,9.0,9.0,0.0,0,december
684591,,,44023.635,7.0,7.0,0.0,0,december
529154,,,,,,,0,october
999860,,,0.0,2.7,2.7,0.0,0,november
1326255,,346.9,30423.153,402.95599999999996,201.47799999999998,161.47799999999998,0,october
1093956,6.483,27.416999999999998,12245.294,11.477,11.477,0.0,0,november
228506,,,,,,,0,december
570689,,,,,,,0,december
1080494,,1280.3,38221.217000000004,230.0,115.1,0.0,0,october
1254094,18.833,9.317,11595.021,10.0,10.0,0.0,0,december
898550,,,,,,,0,november
1419222,,,,,,,0,december
1349481,,,,,,,0,october
752563,,,154481.137,18.0,18.0,0.0,0,november
339555,,,,,,,0,december
741633,,,,,,,0,november
1132870,,198.35,20295.801,56.0,28.0,0.0,0,october
750213,,,,,,,0,december
995080,,,,,,,0,december
444541,,,,,,,0,november
1340710,,201.55,0.0,24.296,12.148,6.047999999999999,0,october
1419116,7.233,103.0,7334.988,40.659,40.659,3.174,0,november
1235895,,,,,,,0,december
611509,,,,,,,0,december
246992,5.0,858.5169999999999,21094.65,30.145,30.145,0.0,0,december
620457,,,,,,,0,november
502068,,173.067,15348.553999999998,69.388,34.694,0.0,0,october
1356453,,139.9,20475.645,20.0,20.0,0.0,0,november
440275,,,0.0,1.6,1.6,0.0,0,november
1391056,,,,,,,0,december
1352829,,24.517,32281.353,20.0,20.0,0.0,0,november
1209472,,,46052.542,9.0,9.0,0.0,0,december
1272289,,,188318.938,18.0,18.0,0.0,0,november
1282318,,,,,,,0,december
1389920,,269.267,28014.632999999998,30.0,30.0,0.0,0,december
40282,,,63244.86,9.0,9.0,0.0,0,november
1057141,,25.066999999999997,3317.3259999999996,10.0,10.0,0.0,0,december
1366221,,40.233000000000004,3161.6290000000004,30.535,30.535,0.0,0,december
966870,54.967,407.6,13966.819,46.445,46.445,3.69,0,november
1097216,,110.76700000000001,9260.101999999999,0.0,0.0,0.0,0,october
533302,,,0.0,80.0,40.0,0.0,0,october
215109,,,0.0,1.97,2.226,0.0,0,december
11393,,,,,,,0,november
897309,5.6,845.183,36447.061,30.0,30.0,0.0,0,december
1367390,,42.567,0.0,1.17,1.17,0.0,0,november
1583,,43.467,24861.362999999998,60.0,30.0,0.0,0,october
1031350,,99.65,6139.728,40.25,40.25,1.25,0,november
323137,,,0.0,18.0,18.0,0.0,0,december
112434,,,47844.497,9.0,9.0,0.0,0,november
89551,1.8,103.383,8629.804,26.0,26.0,0.0,0,november
1126091,,,,,,,0,october
1288590,,,,,,,0,november
512276,,,0.0,36.0,18.0,0.0,0,october
525947,,,0.0,40.0,20.0,0.0,0,october
750005,,,,,,,0,december
316645,,,98805.44099999999,13.0,13.0,0.0,0,november
1236371,,,0.0,1.8159999999999998,0.9079999999999999,0.0,0,october
627584,,,666.916,15.0,15.0,0.0,0,november
176491,,,40534.584,9.0,9.0,0.0,0,december
648509,,,26652.722999999998,18.0,18.0,0.0,0,november
395775,,,,,,,0,december
486545,,,,,,,0,november
491210,0.833,36.433,913.563,10.834000000000001,10.834000000000001,0.0,0,november
433193,,,79493.168,18.0,18.0,0.0,0,november
1110634,0.617,23.9,2631.805,16.04,16.04,0.0,0,december
306583,,,19423.793999999998,9.0,9.0,0.0,0,november
375383,,,0.0,15.0,15.0,0.0,0,december
809347,,,25014.092,13.0,13.0,0.0,0,december
1429199,,,,,,,0,december
158017,,,20440.218999999997,26.0,13.0,0.0,0,october
802979,,,5830.084,7.5,7.5,0.0,0,december
1200851,,,,,,,0,october
171726,,,0.0,1.9,1.9,0.0,0,december
645671,,,86393.285,36.0,18.0,0.0,0,october
181608,,,,,,,0,november
1224016,,,21857.921000000002,9.0,9.0,0.0,0,december
439997,,624.6669999999999,0.0,8.507,8.507,0.0,0,december
430134,,19.083,7088.464,12.907,12.907,0.0,0,november
1310318,,,1545.26,21.4,10.7,0.0,0,october
516751,,,88584.76800000001,9.0,9.0,0.0,0,december
144126,,,,,,,0,december
1210493,,14.033,2336.216,30.0,30.08,0.0,0,november
722201,,,0.0,18.0,18.0,0.0,0,november
538355,,,,,,,0,december
701528,,,,,,,0,december
1312259,,,,,,,0,december
721585,,,10471.542,9.0,9.0,0.0,0,november
960805,,,,,,,0,december
817936,,,,,,,0,december
1295777,,,0.0,1.0,1.0,0.0,0,november
800390,,,,,,,0,october
773417,,,,,,,0,november
614142,,,5138.108,32.0,16.0,0.0,0,october
30679,2.75,334.35,9590.49,30.0,30.0,0.0,0,november
924634,,3.35,426.84,10.0,10.0,0.0,0,december
903568,,,37059.023,9.0,9.0,0.0,0,november
1067853,,,,,,,0,october
1240318,,,0.8690000000000001,36.0,18.0,0.0,0,october
49300,22.033,16.567,4755.399,10.0,10.0,0.0,0,november
1413900,3.8,79.317,23537.785,42.983999999999995,24.491999999999997,0.0,0,october
388002,,,0.0,1.0,1.0,0.0,0,december
892061,,,,,,,0,december
940519,,,71217.609,7.6770000000000005,7.6770000000000005,0.0,0,november
79018,,,46785.460999999996,18.0,9.0,0.0,0,october
1368005,,179.533,0.0,5.905,5.986669999999999,0.0,0,november
962752,,18.817,5807.178000000001,10.0,10.0,0.0,0,december
561086,,25.366999999999997,29950.714,20.15,20.15,0.0,0,december
596184,,,,,,,0,november
208184,,,65319.795,18.0,21.0,0.0,0,december
11868,,160.333,5980.734,30.0,31.25,0.0,0,november
1073579,13.383,28.517,3270.6059999999998,10.0,10.0,0.0,0,december
1158976,,,25389.624,12.5,12.5,0.0,0,november
208070,,,95135.651,7.0,7.0,0.0,0,november
145264,,,,,,,0,october
405484,,,,,,,0,october
1016541,3.333,7.867000000000001,6132.033,30.05,31.55,0.0,0,november
1010798,,,,,,,0,november
1112335,15.583,303.433,5874.241999999999,40.0,40.0,0.0,0,december
282366,,1.983,6135.380999999999,14.207,14.259,0.0,0,november
157377,,,22744.085,7.0,7.0,0.0,0,november
1443242,4.7330000000000005,125.05,6339.695,41.25,41.25,1.25,0,november
1393453,28.116999999999997,63.25,41426.328,80.6,40.3,0.3,0,october
193429,,,0.0,9.0,9.0,0.0,0,december
1348053,,111.73299999999999,28762.866,61.4,30.7,0.0,0,october
989135,,,14377.79,13.0,13.0,0.0,0,november
497300,10.533,12.583,9307.697,11.777000000000001,11.777000000000001,0.0,0,november
328140,,,,,,,0,october
57497,,34.717,6548.46,20.05,20.05,0.0,0,november
751840,,50.066,2159.083,145.434,72.717,0.0,0,october
323060,,,,,,,0,october
934012,,,,,,,0,october
967735,,104.3,22828.69,30.0,30.0,0.0,0,december
811616,,8.867,4274.374,0.0,0.0,0.0,0,october
980447,,,59614.295999999995,18.0,9.0,0.0,0,october
228694,,,,,,,0,october
981699,,,,,,,0,december
1041790,,,0.0,13.0,13.0,0.0,0,december
861613,,,,,,,0,october
1432523,,156.517,2624.282,30.1,15.05,0.0,0,october
1188670,,,,,,,0,november
1315238,1.7169999999999999,354.93300000000005,29036.687,38.0,38.52,0.0,0,december
471810,,453.88300000000004,30412.072999999997,40.0,22.5,0.0,0,october
938794,,,,,,,0,december
1301037,,,0.0,30.0,30.0,0.0,0,december
211573,,,15357.419,13.0,13.0,0.0,0,december
549392,,,169205.342,18.0,18.0,0.0,0,november
510281,,8.4,8189.807,10.0,11.75,0.0,0,november
445920,,,0.0,24.0,12.0,0.0,0,october
355136,,,,,,,0,november
1429870,,9.4,331.395,20.0,10.0,0.0,0,october
1345113,,,,,,,0,december
1289348,,,,,,,0,november
731406,,,,,,,0,november
1170747,,,3170.719,20.0,10.0,0.0,0,october
610123,,,1132.1680000000001,34.37,34.37,0.0,0,november
662383,,,,,,,0,november
65054,,,45393.124,60.0,30.0,0.0,0,october
732176,,,55006.455,18.0,18.0,0.0,0,november
990406,,,16631.58,9.0,9.0,0.0,0,november
1055465,,8.767000000000001,6884.25,20.0,20.0,0.0,0,november
1080494,,1238.9,34175.39,33.376,33.376,2.908,0,november
575356,2.5,14.583,1109.654,10.0,10.0,0.0,0,december
360961,,,,,,,0,october
1386428,,91.75,3207.991,30.195,30.195,0.0,0,december
986586,,,23739.812,18.0,18.0,0.0,0,november
573770,,,,,,,0,november
679212,,,,,,,0,november
973529,,282.91700000000003,23252.275,40.58,20.29,0.0,0,october
234751,,,91715.007,18.0,18.0,0.0,0,november
1051234,,,34934.572,13.0,13.0,0.0,0,december
42365,,,24982.298,9.0,9.0,0.0,0,november
473331,,33.833,12058.236,20.653000000000002,20.653000000000002,0.0,0,december
820802,,,,,,,0,november
1265741,75.883,160.88299999999998,21363.727000000003,77.74,77.74,2.175,0,november
1108559,0.867,27.55,7477.509,20.0,10.0,0.0,0,october
168559,,,,,,,0,december
442433,,,53764.804000000004,18.0,18.0,0.0,0,december
253874,,,63266.115999999995,9.0,9.0,0.0,0,december
75244,,,0.0,1.0,1.0,0.0,0,november
445682,,,,,,,0,december
1289792,,,,,,,0,october
1189049,,12.35,10305.411,15.0,15.0,0.0,0,december
3557,,,0.0,40.0,40.0,0.0,0,november
275620,,,,,,,0,december
591650,5.233,29.75,1081.767,10.241,10.241,0.0,0,november
1304365,,43.85,2503.817,13.992,15.192,0.0,0,december
552386,,40.85,27581.476000000002,36.05,36.25,0.0,0,november
1022545,,,97814.164,18.0,18.0,0.0,0,november
672044,,,44951.797999999995,13.0,13.0,0.0,0,december
342346,21.066999999999997,262.383,44099.197,30.0,33.25,0.0,0,december
834846,1.617,207.45,49840.765999999996,69.96,34.98,0.0,0,october
510097,,,,,,,0,november
980176,,,,,,,0,november
453295,,14.717,29.109,24.42,12.761,0.0,0,october
127417,,,,,,,0,november
206852,,,99513.34,9.0,9.0,0.0,0,december
1396686,,16.167,0.0,7.31,7.31,0.0,0,december
381257,,,0.0,36.0,18.0,0.0,0,october
1001090,,1.167,644.0319999999999,0.0,0.0,0.0,0,december
490490,,,,,,,0,november
1392301,,,0.0,10.0,5.0,0.0,0,october
1443780,,155.567,9676.936,38.885999999999996,38.885999999999996,0.0,0,december
443173,,,,,,,0,november
738568,0.33299999999999996,41.5,2487.036,20.0,10.0,0.0,0,october
539803,,19.2,26641.772,60.1,30.05,0.0,0,october
1248710,,,0.0,1.5,1.5,0.0,0,december
690944,37.533,1.633,1990.471,20.0,10.0,0.0,0,october
1286269,,38.667,0.0,10.0,10.0,0.0,0,november
116650,,,,,,,0,october
206599,,,5669.7480000000005,39.0,19.5,0.0,0,october
648514,,,,,,,0,december
556050,,,,,,,0,november
1103403,,,,,,,0,november
532645,,0.8,2983.0890000000004,10.0,10.0,0.0,0,december
609236,,,,0.0,0.0,,0,november
1091021,,357.233,46675.390999999996,20.0,20.6,0.0,0,december
423796,,,0.0,2.0,2.0,0.0,0,november
1068438,,265.867,9641.947,30.0,30.0,0.0,0,november
1139156,,,,,,,0,october
1091757,,,,,,,0,december
214948,8.267000000000001,84.333,10213.54,60.184,60.184,0.0,0,november
44889,,,33864.485,30.1,15.05,0.0,0,october
143848,,,37279.102999999996,31.2,15.6,0.0,0,october
788066,,,30668.307999999997,36.0,18.0,0.0,0,october
556441,,2.6830000000000003,84611.37400000001,40.0,26.2,0.0,0,october
163901,,,51293.973,13.0,13.0,0.0,0,december
606903,,,33030.6,9.0,9.0,0.0,0,november
1360408,,11.6,8681.339,35.51,35.51,0.0,0,november
1231369,1.567,172.183,18792.685,60.0,33.25,0.0,0,october
1224579,,434.61699999999996,38647.419,60.0,30.0,0.0,0,october
262268,,,321.845,4.127,4.127,0.0,0,november
1440021,,50.383,19420.433999999997,22.47,22.47,1.89,0,november
1306745,,,14750.527,0.0,0.0,0.0,0,december
977863,,,89109.584,18.0,18.0,0.0,0,december
1143600,,,,,,,0,december
206040,,,,,,,0,november
1104358,,,,,,,0,october
389496,,22.15,41389.464,20.0,20.0,0.0,0,december
1100070,,232.067,75272.854,30.1,30.1,0.0,0,december
1122415,0.633,84.2,22984.889,30.0,30.0,0.0,0,november
438287,,414.483,0.0,1.4,4.98,0.0,0,december
188198,,,,,,,0,december
824269,,47.067,0.0,4.04,2.02,0.0,0,october
1117163,21.65,170.88299999999998,75995.257,61.4,30.7,0.0,0,october
751986,,,,,,,0,october
663404,,,,,,,0,december
1255896,,,,,,,0,november
11936,,,,,,,0,december
978632,,,,,,,0,october
542623,,,,,,,0,october
1003279,,,,,,,0,december
905222,,,,,,,0,december
1235743,,,,,,,0,october
1339657,8.732999999999999,296.85,62692.538,31.6,31.6,0.0,0,december
295987,,,39865.407999999996,18.0,18.0,0.0,0,december
687831,,,89906.35,36.0,18.0,0.0,0,october
638583,,,37979.208,18.0,18.0,0.0,0,november
822624,,,0.0,0.0,0.0,0.0,0,october
876138,,,,,,,0,december
1073432,,,2.716,18.0,18.0,0.0,0,december
47792,,,32045.607000000004,9.0,9.0,0.0,0,november
1296707,,,17588.16,18.0,9.0,0.0,0,october
312522,,,,,,,0,december
1359848,,,,,,,0,december
983289,,,30733.549,18.0,18.0,0.0,0,november
141662,,,21767.836,6.5329999999999995,6.5329999999999995,0.0,0,december
1160401,,,,,,,0,november
1028393,,,42473.78599999999,21.0,10.5,0.0,0,october
1085632,1.7830000000000001,78.0,9509.687,13.57,13.57,0.0,0,december
756962,60.0,129.817,63257.204000000005,99.96799999999999,49.983999999999995,3.0239999999999996,0,october
763043,,,0.0,118.0,59.0,0.0,0,october
334650,,,,,,,0,october
618314,,,,,,,0,november
1090848,,,193.843,30.0,30.0,0.0,0,november
1315393,,,0.0,2.0,2.0,0.0,0,november
339300,,,63552.962999999996,9.0,9.0,0.0,0,december
522395,,,30507.295,9.0,9.0,0.0,0,november
371410,,,68668.291,9.0,9.0,0.0,0,december
725440,,,61206.539000000004,18.0,9.0,0.0,0,october
46198,,,1246.545,18.0,18.0,0.0,0,december
273047,,,,,,,0,november
337764,,,107722.605,9.0,9.0,0.0,0,november
1016215,,,0.0,26.0,13.0,0.0,0,october
973860,20.983,1.3,1560.807,10.0,10.0,0.0,0,december
691781,,,9037.884,18.0,18.0,0.0,0,november
473548,,,23257.667999999998,18.0,9.0,0.0,0,october
51666,,,,0.0,0.0,,0,december
1238361,,,,,,,0,december
507643,1.15,26.116999999999997,6198.816,10.0,10.0,0.0,0,december
1396300,,30.55,66.126,10.8,5.4,0.0,0,october
1116898,,,,,,,0,november
565895,,,0.0,10.0,5.0,0.0,0,october
366179,,7.117000000000001,8048.416,60.3,30.15,0.0,0,october
827558,,,74284.897,36.0,18.0,0.0,0,october
493048,,,,,,,0,october
1298631,,114.4,6040.66,41.23,20.615,0.0,0,october
1349782,,150.583,67901.477,30.0,30.0,0.0,0,november
1230233,,,,,,,0,november
188309,,,32554.522,12.35,12.35,0.0,0,december
1398133,,,,,,,0,december
1319345,,,,,,,0,december
1233952,,,20946.018,9.0,9.0,0.0,0,december
1031848,,,,,,,0,december
135923,7.433,478.68300000000005,43350.71400000001,40.0,40.0,0.0,0,december
604660,,,,,,,0,october
81832,,,64772.734000000004,9.0,9.0,0.0,0,november
409421,,,30332.641,18.0,18.0,0.0,0,november
757507,,61.817,2569.076,10.0,10.0,0.0,0,november
929671,,,16785.952,36.0,18.0,0.0,0,october
623502,,,0.0,0.0,0.0,0.0,0,december
431999,,421.55,28578.645,30.0,30.0,0.0,0,december
107754,,,60838.279,11.0,11.0,0.0,0,december
677983,,,,,,,0,october
782269,,,,,,,0,november
1022395,,,,,,,0,december
564769,,,26283.267999999996,18.0,9.0,0.0,0,october
1202493,,,9331.731,18.0,9.0,0.0,0,october
828590,,,29757.651,9.0,9.0,0.0,0,december
796125,,,7621.874,7.0,7.0,0.0,0,november
33323,,,,,,,0,november
249998,,,,,,,0,november
120406,,,12308.516000000001,9.0,9.0,0.0,0,december
1273387,3.217,278.517,25776.54,24.48,26.495,0.0,0,december
1010419,,,0.043,30.0,15.0,0.0,0,october
541409,,,,,,,0,november
156722,,,35642.324,18.0,18.0,0.0,0,december
1430543,11.317,305.317,10185.568000000001,40.0,40.0,0.0,0,december
538230,,,,,,,0,december
147964,,,,,,,0,october
989638,,,49766.418,36.0,18.0,0.0,0,october
869486,,73.15,3231.426,24.851999999999997,12.425999999999998,0.0,0,october
877641,,,52629.735,9.0,9.0,0.0,0,november
488287,,,,,,,0,december
1453693,,30.517,11780.374,0.0,0.0,0.0,0,october
1185464,,,36606.047999999995,9.0,9.0,0.0,0,december
326825,,,,,,,0,october
421462,,,,,,,0,december
850329,,,,,,,0,november
1302548,,,15904.711000000001,28.0,14.0,0.0,0,october
1113682,,46.0,14453.086000000001,30.522,30.622,0.0,0,november
544912,,,,,,,0,november
1108359,,,35999.766,13.161,13.161,0.0,0,november
640769,,,,,,,0,november
860661,,,,,,,0,october
550207,,,,,,,0,december
1203766,,,,,,,0,december
484912,,,9435.056999999999,13.0,13.0,0.0,0,november
398881,,,,,,,0,december
563893,,,92944.79,13.0,13.0,0.0,0,november
1021639,,,0.0,1.0,1.0,0.0,0,december
1456424,,264.15,15515.853000000001,62.668,62.668,0.0,0,november
1216455,,,,,,,0,december
206448,,,,,,,0,october
772211,,,15121.472,9.0,9.0,0.0,0,december
879612,,,,,,,0,october
1438683,5.832999999999999,91.71700000000001,8677.413,20.05,20.13,0.0,0,december
507738,,,,,,,0,december
1405750,,65.033,19687.308,60.0,30.0,0.0,0,october
508757,,70.617,5352.755,60.4,30.4,0.0,0,october
1349421,,,,,,,0,november
1456143,,,,,,,0,october
539589,13.833,7.75,1964.485,66.436,33.218,0.0,0,october
1268921,,,4100.353,48.0,24.0,0.0,0,october
971044,,,,,,,0,november
563621,,,,,,,0,december
486216,,,80763.505,9.0,9.0,0.0,0,december
1170486,7.483,15.633,6062.432,10.697000000000001,10.697000000000001,0.0,0,december
446974,,109.2,17561.658,30.776999999999997,34.027,0.0,0,december
938495,,,0.0,1.8159999999999998,0.9079999999999999,0.0,0,october
1291297,,,15449.996000000001,18.0,18.0,0.0,0,november
1145595,,6.4,0.0,0.0,0.0,0.0,0,october
186258,,,21381.331000000002,9.0,9.0,0.0,0,november
858306,,,,,,,0,december
637816,,,70660.649,15.6,15.6,0.0,0,december
855485,,,,,,,0,october
313811,10.533,75.9,954.113,10.0,10.0,0.0,0,december
492129,,,,,,,0,december
491448,,,14695.798,6.806,6.806,0.0,0,november
108434,,,,,,,0,october
283289,,,,,,,0,december
1098076,,,,,,,0,december
1125673,,19.4,10197.415,10.0,10.0,0.0,0,december
117926,,,28338.074,18.0,9.0,0.0,0,october
520614,4.45,23.283,10475.834,10.0,10.0,0.0,0,november
577540,,,,,,,0,december
501024,,,63772.719000000005,18.0,18.0,0.0,0,november
462408,,,,,,,0,november
1221849,26.416999999999998,1.767,4407.425,20.0,10.0,0.0,0,october
326819,,94.667,80301.577,40.0,20.0,0.0,0,october
781090,,,34647.238,26.0,13.0,0.0,0,october
1357095,,,,,,,0,october
843164,,28.133000000000003,17824.452,40.8,20.4,0.0,0,october
581361,,,40695.486000000004,10.18,10.18,0.0,0,december
1095394,,,,,,,0,december
457673,,,25701.25,10.5,10.5,0.0,0,november
517189,,,24109.339,13.0,13.0,0.0,0,december
1067506,,,34045.791,9.0,9.0,0.0,0,december
471499,,,41168.238,9.0,10.5,0.0,0,december
1357857,9.267000000000001,222.017,3578.442,49.805,50.005,0.0,0,december
64609,,,,,,,0,november
773523,,,71323.332,18.0,9.0,0.0,0,october
1255722,,43.95,3853.9040000000005,28.982,28.982,0.0,0,december
8297,0.55,396.38300000000004,27275.127999999997,81.4,40.7,0.0,0,october
228485,,,,,,,0,november
430380,,419.5,36814.744,80.0,44.9,0.0,0,october
1042578,,,21013.509,9.0,9.0,0.0,0,december
889630,,,,,,,0,december
599774,,,19258.783,18.0,18.0,0.0,0,november
246961,,,,,,,0,october
1060043,,,61751.124,16.0,16.0,0.0,0,december
602608,,,,,,,0,december
618697,,,,,,,0,november
1390361,,129.783,7265.755999999999,10.28,5.14,0.0,0,october
1423594,45.7,4.5169999999999995,4004.321,85.27600000000001,42.69,0.0,0,october
1439777,,,,,,,0,november
1113928,,,0.0,6.416,3.208,0.0,0,october
931813,,,38075.637,18.0,9.0,0.0,0,october
360240,,,33475.337999999996,18.0,18.0,0.0,0,december
671082,,,,,,,0,november
551924,10.2,180.933,37511.809,24.823,25.018,0.0,0,december
910656,,,,,,,0,october
1324884,,,,,,,0,october
1091055,5.417000000000001,438.267,31394.249,40.0,40.0,0.0,0,november
649029,,,,,,,0,december
1188007,,,66316.78,25.0,12.5,0.0,0,october
1279942,22.7,6.4670000000000005,9816.280999999999,12.504000000000001,12.504000000000001,0.0,0,december
809038,,,12220.742,15.0,15.0,0.0,0,december
612060,,,49743.407,13.0,13.0,0.0,0,november
1220232,0.583,40.333,235.30700000000002,30.0,15.0,0.0,0,october
1257086,46.25,1.2329999999999999,14799.021999999999,90.0,45.0,0.0,0,october
36488,,,,,,,0,november
310066,,,42072.397000000004,18.0,9.0,0.0,0,october
1144632,,,87336.856,15.0,15.0,0.0,0,december
1114388,,,,,,,0,november
1447316,3.4,36.266999999999996,45115.668,11.452,11.452,0.0,0,november
518250,,,34374.876000000004,11.0,11.0,0.0,0,december
1141801,,,,,,,0,december
248185,,217.8,17077.391,31.15,31.15,0.0,0,december
730106,,,39211.402,36.0,18.0,0.0,0,october
791382,,,,,,,0,november
575499,,95.417,4150.79,24.851999999999997,12.425999999999998,0.0,0,october
1155998,,,53505.89599999999,9.0,9.0,0.0,0,december
414746,,,56348.834,13.0,13.0,0.0,0,december
565916,,,34573.748999999996,9.0,9.0,0.0,0,november
134813,,,,,,,0,december
588540,,,,,,,0,october
114458,,,55.906000000000006,9.05,9.05,0.0,0,december
533124,,,,,,,0,november
481474,,,35301.727999999996,9.0,9.0,0.0,0,december
202411,,,,,,,0,november
859252,,,,,,,0,november
1392569,9.583,103.48299999999999,59662.165,46.758,46.758,0.0,0,november
15834,,,,,,,0,december
839309,4.05,14.217,4788.823,17.015,17.015,0.0,0,december
584992,,,,,,,0,december
859252,,,,,,,0,december
1301490,,,,,,,0,october
1427499,,,0.0,30.7,32.8,0.0,0,november
812606,,,55498.388,26.0,13.0,0.0,0,october
700392,,,34368.399,15.0,15.0,0.0,0,november
967027,,107.7,18124.06,60.0,30.0,0.0,0,october
1112500,,,,,,,0,december
949255,,,,,,,0,october
1402001,,253.15,46642.03599999999,29.813000000000002,29.813000000000002,0.0,0,december
772988,,,,,,,0,december
1416424,,73.417,53735.023,40.0,20.0,0.0,0,october
1274862,,,164329.87699999998,24.0,12.0,0.0,0,october
753634,9.267000000000001,320.0,45512.225,35.33,35.33,0.0,0,november
302020,,,,,,,0,october
1178095,,,0.298,10.0,10.0,0.0,0,december
397829,,,0.0,1.25,1.25,0.0,0,december
357453,,,125478.245,13.0,13.0,0.0,0,november
1253950,,70.1,5233.3820000000005,68.377,68.42367,17.464000000000002,0,december
686988,,,,,,,0,october
91501,,,10373.729,32.0,16.0,0.0,0,october
712203,,,38496.717000000004,13.0,13.0,0.0,0,november
716809,,,,,,,0,december
126714,,,,,,,0,october
1379386,,152.917,30058.72,30.0,30.0,0.0,0,december
623401,,,16517.178,36.0,18.0,0.0,0,october
688088,,,23032.491,18.0,18.0,0.0,0,november
1078320,,13.45,8567.393,15.513,15.513,0.0,0,december
1277761,,,,,,,0,november
296275,,345.88300000000004,38715.263999999996,63.711999999999996,31.855999999999998,0.0,0,october
533181,,,33599.532,18.0,18.0,0.0,0,december
